1|45241|123507|-5413
10|47593|119246|-5413
11|48734|119246|-5415
12|48804|120371|-5413
13|47272|120322|-5415
14|47163|120076|-5415
15|46430|120036|-5413
16|49571|120361|-5413
17|49544|121612|-5415
18|48223|121643|-5413
19|48219|122497|-5415
2|45296|122779|-5415
20|47747|122648|-5415
21|47623|123019|-5415
22|47117|123028|-5413
23|46526|122900|-5413
24|46528|121192|-5413
25|47801|123467|-5415
26|48612|123535|-5415
27|49863|123531|-5413
28|49830|122633|-5415
29|50947|123532|-5413
3|45572|122698|-5415
30|51901|123536|-5413
31|51898|121875|-5415
32|50979|121885|-5415
33|51459|121698|-5415
34|51458|120823|-5413
35|50941|120821|-5413
36|50943|118916|-5413
37|49838|118913|-5413
38|48889|118967|-5415
39|51898|118878|-5415
4|45504|121953|-5415
40|52026|118661|-5415
41|53061|118679|-5415
42|53064|120307|-5413
43|53063|120820|-5413
44|55013|120352|-5415
45|55101|121067|-5415
46|55031|122134|-5413
47|55555|122130|-5413
48|55553|123532|-5413
49|53221|123533|-5413
5|45287|121835|-5415
50|54511|122126|-5413
51|53231|122222|-5415
52|52572|122065|-5415
53|52451|121875|-5415
54|55506|120989|-5415
55|55554|120065|-5415
56|55562|118922|-5413
57|54796|118892|-5415
58|54682|118659|-5415
59|55550|117832|-5413
6|45234|120705|-5413
60|55551|116768|-5415
61|55552|116045|-5413
62|55544|115353|-5413
63|55235|115761|-5415
64|53666|115754|-5413
65|53795|115238|-5415
66|53536|116285|-5415
67|53461|116693|-5415
68|52824|116840|-5415
69|51747|116822|-5415
7|45245|118917|-5413
70|50982|116744|-5413
71|51676|117787|-5415
72|50949|117859|-5413
73|52842|117841|-5413
74|54424|117840|-5415
75|52219|115714|-5415
76|52093|115197|-5415
77|50916|115147|-5413
78|53732|114225|-5415
79|53035|114075|-5415
8|46259|118971|-5415
80|51802|114087|-5415
81|51666|113292|-5415
82|51013|113204|-5413
83|53082|113245|-5413
84|54589|113228|-5415
85|55478|113236|-5413
9|46394|119226|-5415
__EOF
