1|-41563|210182|-5086
10|-41577|214743|-5087
100|-47284|215819|-5087
101|-47264|214733|-5087
102|-47978|214688|-5089
103|-48139|213867|-5089
11|-41570|215820|-5087
12|-41635|217496|-5089
13|-42073|217602|-5088
14|-42087|218550|-5087
15|-41575|218804|-5089
16|-41575|219500|-5089
17|-41577|220429|-5086
18|-42504|220483|-5089
19|-42666|220689|-5089
2|-41626|210930|-5088
20|-43686|220684|-5088
21|-45323|220678|-5088
22|-45491|220470|-5089
23|-46170|220431|-5087
24|-46117|218352|-5089
25|-45738|218296|-5089
26|-45590|218989|-5089
27|-43689|219039|-5087
28|-43220|218551|-5089
29|-45660|217224|-5087
3|-42995|211024|-5087
30|-43861|217204|-5089
31|-43204|217287|-5089
32|-43039|217479|-5089
33|-42512|217505|-5086
34|-42532|215827|-5087
35|-43856|215820|-5087
36|-45284|215820|-5089
37|-46178|215823|-5087
38|-46181|216988|-5089
39|-46179|214724|-5087
4|-42949|212302|-5089
40|-46141|213933|-5089
41|-45461|213813|-5089
42|-45398|213150|-5087
43|-45474|211837|-5089
44|-46103|211661|-5089
45|-46123|210982|-5089
46|-44396|210988|-5087
47|-44289|212801|-5089
48|-44077|212978|-5089
49|-44028|214012|-5087
5|-42047|212434|-5089
50|-46183|210145|-5087
51|-47266|210137|-5087
52|-48010|210177|-5089
53|-48058|211132|-5089
54|-47276|211233|-5087
55|-49177|211184|-5088
56|-49179|210134|-5087
57|-50785|210129|-5089
58|-51851|210137|-5087
59|-51879|211178|-5089
6|-41977|213481|-5087
60|-51875|212203|-5087
61|-49971|212214|-5087
62|-49786|211307|-5089
63|-48562|212252|-5089
64|-48409|212747|-5089
65|-47261|212823|-5087
66|-50115|212990|-5089
67|-50062|213744|-5089
68|-49363|213864|-5089
69|-49370|214720|-5087
7|-43040|213549|-5088
70|-50897|214738|-5089
71|-51871|214731|-5087
72|-51875|215819|-5087
73|-51869|217545|-5087
74|-51829|218743|-5089
75|-51604|218862|-5089
76|-51567|219605|-5089
77|-51822|219741|-5089
78|-51867|220420|-5087
79|-50594|219651|-5087
8|-43166|214008|-5088
80|-50582|218097|-5087
81|-49972|219918|-5087
82|-49464|219919|-5089
83|-49329|220391|-5089
84|-47258|220434|-5087
85|-47297|219531|-5089
86|-49350|219488|-5089
87|-48883|219393|-5089
88|-48885|218545|-5087
89|-47591|218506|-5089
9|-43040|214680|-5089
90|-47521|217287|-5087
91|-48320|217265|-5087
92|-49793|217237|-5089
93|-49977|216995|-5089
94|-50686|216919|-5087
95|-48371|216144|-5089
96|-49422|216141|-5087
97|-50706|216117|-5089
98|-50900|215862|-5089
99|-48241|215885|-5089
__EOF
