1|-250407|210681|-11958
10|-251846|213189|-12089
100|-242990|218097|-12361
101|-242442|218096|-12386
102|-241367|218105|-12389
103|-241681|217589|-12382
104|-242263|217547|-12382
105|-242263|218630|-12382
106|-241677|218674|-12382
107|-240548|218094|-12390
108|-240532|217548|-12382
109|-240543|218669|-12382
11|-251033|213997|-12088
110|-238750|218099|-12553
111|-238737|217231|-12633
112|-239305|216999|-12637
113|-239301|216396|-12637
114|-238723|216057|-12641
115|-238724|215263|-12646
116|-239287|215261|-12637
117|-238733|213648|-12758
118|-238725|212460|-12772
119|-238716|211678|-12775
12|-251857|214012|-12089
120|-239283|211650|-12766
121|-238171|211653|-12766
122|-239296|212812|-12766
123|-239276|213358|-12766
124|-238158|212800|-12763
125|-238199|213390|-12766
126|-238192|215262|-12637
127|-238162|216419|-12637
128|-238584|217244|-12632
13|-250297|213205|-11883
14|-249942|213508|-11721
15|-249853|213741|-11645
16|-250324|214053|-11559
17|-250318|213572|-11546
18|-249637|213963|-11648
19|-249606|214428|-11710
2|-250406|211326|-11860
20|-251476|214390|-11644
21|-253331|214421|-11710
22|-253247|213966|-11646
23|-252986|213810|-11630
24|-252554|214071|-11557
25|-252557|213604|-11546
26|-252863|213437|-11762
27|-252490|213248|-11902
28|-251440|214768|-12089
29|-251427|215844|-12212
3|-250422|211665|-11861
30|-252975|215683|-12212
31|-249891|217148|-12295
32|-252886|216008|-12234
33|-251443|218358|-12337
34|-251430|217778|-12316
35|-251996|216903|-12277
36|-252409|216884|-12271
37|-252900|217264|-12296
38|-252806|217785|-12318
39|-252999|218264|-12337
4|-251436|211676|-11989
40|-252155|218124|-12337
41|-249932|218290|-12337
42|-250102|217803|-12322
43|-250821|216890|-12274
44|-250539|216911|-12280
45|-250692|217314|-12296
46|-251405|217294|-12294
47|-252149|217347|-12297
48|-252159|216357|-12254
49|-253035|216697|-12255
5|-251451|212167|-11987
50|-251249|216014|-12235
51|-251592|216002|-12232
52|-251437|216435|-12254
53|-250655|216420|-12254
54|-249792|216729|-12254
55|-250097|216004|-12232
56|-250762|215766|-12213
57|-252110|215761|-12213
58|-249993|215702|-12213
59|-250016|215020|-12098
6|-251449|212774|-12089
60|-252830|215045|-12097
61|-250655|218169|-12338
62|-251444|218973|-12234
63|-251440|220048|-12364
64|-250486|220076|-12455
65|-250076|220075|-12455
66|-250337|219504|-12446
67|-250342|220655|-12446
68|-249446|220054|-12454
69|-248293|220091|-12436
7|-251432|213220|-12073
70|-248608|219507|-12445
71|-249194|219491|-12446
72|-249188|220603|-12446
73|-248607|220640|-12446
74|-247894|220060|-12426
75|-247522|219670|-12358
76|-247491|218803|-12231
77|-246805|218057|-12228
78|-247213|217066|-12228
79|-246799|216079|-12228
8|-251433|214025|-12089
80|-245825|215675|-12228
81|-244844|216080|-12227
82|-244435|217053|-12228
83|-244840|218063|-12228
84|-245814|218465|-12227
85|-245981|217440|-12219
86|-245678|217438|-12218
87|-245462|217230|-12218
88|-245473|216938|-12214
89|-245683|216717|-12215
9|-251035|213178|-12089
90|-245972|216710|-12217
91|-246186|216927|-12216
92|-246185|217217|-12216
93|-245819|219264|-12116
94|-245823|219735|-12112
95|-245822|220695|-12112
96|-245319|220295|-12111
97|-246379|220257|-12112
98|-243415|217111|-12230
99|-243047|217534|-12296
__EOF
